"agency_cd","site_no","datetime","discharge.max","discharge.max.approval","discharge.min","discharge.min.approval","discharge.mean","discharge.mean.approval","gage.height.max","gage.height.max.approval","gage.height.min","gage.height.min.approval","gage.height.mean","gage.height.mean.approval"
"USGS",2085000,"280810",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"280811",NA,"",NA,"",404,"A",NA,"",NA,"",NA,""
"USGS",2085000,"280812",NA,"",NA,"",102,"A",NA,"",NA,"",NA,""
"USGS",2085000,"280813",NA,"",NA,"",65,"A",NA,"",NA,"",NA,""
"USGS",2085000,"280814",NA,"",NA,"",51,"A",NA,"",NA,"",NA,""
"USGS",2085000,"280815",NA,"",NA,"",235,"A",NA,"",NA,"",NA,""
"USGS",2085000,"280816",NA,"",NA,"",764,"A",NA,"",NA,"",NA,""
"USGS",2085000,"280817",NA,"",NA,"",235,"A",NA,"",NA,"",NA,""
"USGS",2085000,"280818",NA,"",NA,"",91,"A",NA,"",NA,"",NA,""
"USGS",2085000,"280819",NA,"",NA,"",55,"A",NA,"",NA,"",NA,""
"USGS",2085000,"280820",NA,"",NA,"",43,"A",NA,"",NA,"",NA,""
"USGS",2085000,"280821",NA,"",NA,"",32,"A",NA,"",NA,"",NA,""
"USGS",2085000,"280822",NA,"",NA,"",29,"A",NA,"",NA,"",NA,""
"USGS",2085000,"280823",NA,"",NA,"",27,"A",NA,"",NA,"",NA,""
"USGS",2085000,"280824",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"280825",NA,"",NA,"",37,"A",NA,"",NA,"",NA,""
"USGS",2085000,"280826",NA,"",NA,"",34,"A",NA,"",NA,"",NA,""
"USGS",2085000,"280827",NA,"",NA,"",29,"A",NA,"",NA,"",NA,""
"USGS",2085000,"280828",NA,"",NA,"",26,"A",NA,"",NA,"",NA,""
"USGS",2085000,"280829",NA,"",NA,"",24,"A",NA,"",NA,"",NA,""
"USGS",2085000,"280830",NA,"",NA,"",22,"A",NA,"",NA,"",NA,""
"USGS",2085000,"280831",NA,"",NA,"",24,"A",NA,"",NA,"",NA,""
"USGS",2085000,"280901",NA,"",NA,"",96,"A",NA,"",NA,"",NA,""
"USGS",2085000,"280902",NA,"",NA,"",235,"A",NA,"",NA,"",NA,""
"USGS",2085000,"280903",NA,"",NA,"",474,"A",NA,"",NA,"",NA,""
"USGS",2085000,"280904",NA,"",NA,"",182,"A",NA,"",NA,"",NA,""
"USGS",2085000,"280905",NA,"",NA,"",574,"A",NA,"",NA,"",NA,""
"USGS",2085000,"280906",NA,"",NA,"",1930,"A",NA,"",NA,"",NA,""
"USGS",2085000,"280907",NA,"",NA,"",277,"A",NA,"",NA,"",NA,""
"USGS",2085000,"280908",NA,"",NA,"",64,"A",NA,"",NA,"",NA,""
"USGS",2085000,"280909",NA,"",NA,"",57,"A",NA,"",NA,"",NA,""
"USGS",2085000,"280910",NA,"",NA,"",52,"A",NA,"",NA,"",NA,""
"USGS",2085000,"280911",NA,"",NA,"",47,"A",NA,"",NA,"",NA,""
"USGS",2085000,"280912",NA,"",NA,"",43,"A",NA,"",NA,"",NA,""
"USGS",2085000,"280913",NA,"",NA,"",38,"A",NA,"",NA,"",NA,""
"USGS",2085000,"280914",NA,"",NA,"",36,"A",NA,"",NA,"",NA,""
"USGS",2085000,"280915",NA,"",NA,"",35,"A",NA,"",NA,"",NA,""
"USGS",2085000,"280916",NA,"",NA,"",33,"A",NA,"",NA,"",NA,""
"USGS",2085000,"280917",NA,"",NA,"",30,"A",NA,"",NA,"",NA,""
"USGS",2085000,"280918",NA,"",NA,"",502,"A",NA,"",NA,"",NA,""
"USGS",2085000,"280919",NA,"",NA,"",2510,"A",NA,"",NA,"",NA,""
"USGS",2085000,"280920",NA,"",NA,"",691,"A",NA,"",NA,"",NA,""
"USGS",2085000,"280921",NA,"",NA,"",263,"A",NA,"",NA,"",NA,""
"USGS",2085000,"280922",NA,"",NA,"",118,"A",NA,"",NA,"",NA,""
"USGS",2085000,"280923",NA,"",NA,"",80,"A",NA,"",NA,"",NA,""
"USGS",2085000,"280924",NA,"",NA,"",74,"A",NA,"",NA,"",NA,""
"USGS",2085000,"280925",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"280926",NA,"",NA,"",58,"A",NA,"",NA,"",NA,""
"USGS",2085000,"280927",NA,"",NA,"",50,"A",NA,"",NA,"",NA,""
"USGS",2085000,"280928",NA,"",NA,"",45,"A",NA,"",NA,"",NA,""
"USGS",2085000,"280929",NA,"",NA,"",43,"A",NA,"",NA,"",NA,""
"USGS",2085000,"280930",NA,"",NA,"",52,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281001",NA,"",NA,"",46,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281002",NA,"",NA,"",44,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281003",NA,"",NA,"",42,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281004",NA,"",NA,"",38,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281005",NA,"",NA,"",37,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281006",NA,"",NA,"",35,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281007",NA,"",NA,"",50,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281008",NA,"",NA,"",39,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281009",NA,"",NA,"",33,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281010",NA,"",NA,"",32,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281011",NA,"",NA,"",30,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281012",NA,"",NA,"",29,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281013",NA,"",NA,"",28,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281014",NA,"",NA,"",27,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281015",NA,"",NA,"",26,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281016",NA,"",NA,"",23,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281017",NA,"",NA,"",23,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281018",NA,"",NA,"",22,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281019",NA,"",NA,"",33,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281020",NA,"",NA,"",32,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281021",NA,"",NA,"",31,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281022",NA,"",NA,"",31,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281023",NA,"",NA,"",31,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281024",NA,"",NA,"",30,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281025",NA,"",NA,"",30,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281026",NA,"",NA,"",28,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281027",NA,"",NA,"",28,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281028",NA,"",NA,"",27,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281029",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281030",NA,"",NA,"",24,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281031",NA,"",NA,"",28,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281101",NA,"",NA,"",28,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281102",NA,"",NA,"",26,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281103",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281104",NA,"",NA,"",24,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281105",NA,"",NA,"",24,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281106",NA,"",NA,"",24,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281107",NA,"",NA,"",23,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281108",NA,"",NA,"",23,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281109",NA,"",NA,"",22,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281110",NA,"",NA,"",22,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281111",NA,"",NA,"",22,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281112",NA,"",NA,"",22,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281113",NA,"",NA,"",21,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281114",NA,"",NA,"",20,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281115",NA,"",NA,"",20,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281116",NA,"",NA,"",21,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281117",NA,"",NA,"",21,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281118",NA,"",NA,"",20,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281119",NA,"",NA,"",19,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281120",NA,"",NA,"",33,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281121",NA,"",NA,"",30,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281122",NA,"",NA,"",28,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281123",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281124",NA,"",NA,"",23,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281125",NA,"",NA,"",22,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281126",NA,"",NA,"",20,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281127",NA,"",NA,"",20,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281128",NA,"",NA,"",19,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281129",NA,"",NA,"",19,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281130",NA,"",NA,"",18,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281201",NA,"",NA,"",32,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281202",NA,"",NA,"",32,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281203",NA,"",NA,"",28,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281204",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281205",NA,"",NA,"",23,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281206",NA,"",NA,"",22,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281207",NA,"",NA,"",21,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281208",NA,"",NA,"",20,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281209",NA,"",NA,"",19,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281210",NA,"",NA,"",19,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281211",NA,"",NA,"",18,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281212",NA,"",NA,"",18,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281213",NA,"",NA,"",17,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281214",NA,"",NA,"",28,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281215",NA,"",NA,"",37,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281216",NA,"",NA,"",32,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281217",NA,"",NA,"",29,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281218",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281219",NA,"",NA,"",23,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281220",NA,"",NA,"",32,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281221",NA,"",NA,"",30,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281222",NA,"",NA,"",27,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281223",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281224",NA,"",NA,"",23,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281225",NA,"",NA,"",22,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281226",NA,"",NA,"",21,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281227",NA,"",NA,"",20,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281228",NA,"",NA,"",19,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281229",NA,"",NA,"",19,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281230",NA,"",NA,"",18,"A",NA,"",NA,"",NA,""
"USGS",2085000,"281231",NA,"",NA,"",18,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290101",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290102",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290103",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290104",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290105",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290106",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290107",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290108",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290109",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290110",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290111",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290112",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290113",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290114",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290115",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290116",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290117",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290118",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290119",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290120",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290121",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290122",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290123",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290124",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290125",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290126",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290127",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290128",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290129",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290130",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290131",NA,"",NA,"",25,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290201",NA,"",NA,"",106,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290202",NA,"",NA,"",106,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290203",NA,"",NA,"",106,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290204",NA,"",NA,"",106,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290205",NA,"",NA,"",106,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290206",NA,"",NA,"",106,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290207",NA,"",NA,"",106,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290208",NA,"",NA,"",106,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290209",NA,"",NA,"",106,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290210",NA,"",NA,"",106,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290211",NA,"",NA,"",106,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290212",NA,"",NA,"",106,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290213",NA,"",NA,"",106,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290214",NA,"",NA,"",106,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290215",NA,"",NA,"",106,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290216",NA,"",NA,"",106,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290217",NA,"",NA,"",106,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290218",NA,"",NA,"",106,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290219",NA,"",NA,"",106,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290220",NA,"",NA,"",106,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290221",NA,"",NA,"",106,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290222",NA,"",NA,"",106,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290223",NA,"",NA,"",106,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290224",NA,"",NA,"",106,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290225",NA,"",NA,"",106,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290226",NA,"",NA,"",106,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290227",NA,"",NA,"",106,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290228",NA,"",NA,"",106,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290301",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290302",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290303",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290304",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290305",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290306",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290307",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290308",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290309",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290310",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290311",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290312",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290313",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290314",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290315",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290316",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290317",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290318",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290319",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290320",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290321",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290322",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290323",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290324",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290325",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290326",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290327",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290328",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290329",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290330",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290331",NA,"",NA,"",270,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290401",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290402",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290403",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290404",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290405",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290406",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290407",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290408",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290409",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290410",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290411",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290412",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290413",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290414",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290415",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290416",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290417",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290418",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290419",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290420",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290421",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290422",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290423",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290424",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290425",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290426",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290427",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290428",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290429",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290430",NA,"",NA,"",68,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290501",NA,"",NA,"",73,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290502",NA,"",NA,"",73,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290503",NA,"",NA,"",73,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290504",NA,"",NA,"",73,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290505",NA,"",NA,"",73,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290506",NA,"",NA,"",73,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290507",NA,"",NA,"",73,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290508",NA,"",NA,"",73,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290509",NA,"",NA,"",73,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290510",NA,"",NA,"",73,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290511",NA,"",NA,"",73,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290512",NA,"",NA,"",73,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290513",NA,"",NA,"",73,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290514",NA,"",NA,"",73,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290515",NA,"",NA,"",73,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290516",NA,"",NA,"",73,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290517",NA,"",NA,"",73,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290518",NA,"",NA,"",73,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290519",NA,"",NA,"",73,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290520",NA,"",NA,"",73,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290521",NA,"",NA,"",73,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290522",NA,"",NA,"",73,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290523",NA,"",NA,"",73,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290524",NA,"",NA,"",73,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290525",NA,"",NA,"",73,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290526",NA,"",NA,"",73,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290527",NA,"",NA,"",73,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290528",NA,"",NA,"",73,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290529",NA,"",NA,"",73,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290530",NA,"",NA,"",73,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290531",NA,"",NA,"",73,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290601",NA,"",NA,"",95,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290602",NA,"",NA,"",95,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290603",NA,"",NA,"",95,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290604",NA,"",NA,"",95,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290605",NA,"",NA,"",95,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290606",NA,"",NA,"",95,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290607",NA,"",NA,"",95,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290608",NA,"",NA,"",95,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290609",NA,"",NA,"",95,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290610",NA,"",NA,"",95,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290611",NA,"",NA,"",95,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290612",NA,"",NA,"",95,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290613",NA,"",NA,"",95,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290614",NA,"",NA,"",95,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290615",NA,"",NA,"",95,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290616",NA,"",NA,"",95,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290617",NA,"",NA,"",95,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290618",NA,"",NA,"",95,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290619",NA,"",NA,"",95,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290620",NA,"",NA,"",95,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290621",NA,"",NA,"",95,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290622",NA,"",NA,"",95,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290623",NA,"",NA,"",95,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290624",NA,"",NA,"",95,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290625",NA,"",NA,"",95,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290626",NA,"",NA,"",95,"A",NA,"",NA,"",NA,""
"USGS",2085000,"290627",NA,"",NA,"",95,"A",NA,"",NA,"",NA,""
